"player_id","player_name","team","opponent","is_home","recent_avg","season_avg","projected_rec_yards","weather_impact_score","is_dome","headshot","team_color","team_color2","team_logo","jersey","position","experience"
"00-0036912","D.Smith","PHI","MIN",FALSE,74.3333333333333,58.4,67.96,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vj2fz8veorg1k5qthnjm","#004C54","#A5ACAF","https://a.espncdn.com/i/teamlogos/nfl/500/phi.png","6","WR",5
"00-0039849","M.Harrison","ARI","GB",TRUE,69.3333333333333,61.2,67.4,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hwpoo1icpnh8emjvqaii","#97233F","#000000","https://a.espncdn.com/i/teamlogos/nfl/500/ari.png","18","WR",2
"00-0039893","B.Thomas","JAX","LA",TRUE,73,55.6666666666667,67.39,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/plnekkriys4cm11rnxwl","#006778","#000000","https://a.espncdn.com/i/teamlogos/nfl/500/jax.png","7","WR",2
"00-0039337","M.Nabers","NYG","DEN",FALSE,66.6666666666667,67.75,67.1,0,FALSE,NA,"#0B2265","#A71930","https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png",NA,NA,NA
"00-0034348","C.Sutton","DEN","NYG",TRUE,65.6666666666667,63.6666666666667,66.16,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r2sr6cbma4c7wc3isejj","#002244","#FB4F14","https://a.espncdn.com/i/teamlogos/nfl/500/den.png","14","WR",8
"00-0040667","M.Golden","GB","ARI",FALSE,65.3333333333333,65.3333333333333,65.33,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gkbhlytvkltv5whjo3ru","#203731","#FFB612","https://a.espncdn.com/i/teamlogos/nfl/500/gb.png","0","WR",0
"00-0038996","T.Kraft","GB","ARI",FALSE,69.6666666666667,56.25,64.3,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yr6nj1zqaqg6nbdnxu3q","#203731","#FFB612","https://a.espncdn.com/i/teamlogos/nfl/500/gb.png","85","TE",3
"00-0031381","D.Adams","LA","JAX",FALSE,61,66,63,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qtonvcqpixixqhc6lhnc","#003594","#FFD100","https://a.espncdn.com/i/teamlogos/nfl/500/lar.png","17","WR",12
"00-0037740","G.Wilson","NYJ","CAR",TRUE,55.3333333333333,65.8333333333333,60.72,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kbijsheobhwej7lh8mvf","#003F2D","#000000","https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png","5","WR",4
"00-0034837","C.Ridley","TEN","NE",TRUE,62.6666666666667,54.4,60.55,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l96rlegwqz7qfakbdtlp","#002244","#4B92DB","https://a.espncdn.com/i/teamlogos/nfl/500/ten.png","0","WR",7
"00-0040128","T.Warren","IND","LAC",FALSE,59,61.6666666666667,60.07,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jt2almbzdk0kbha39otb","#002C5F","#a5acaf","https://a.espncdn.com/i/teamlogos/nfl/500/ind.png","84","TE",0
"00-0039919","R.Odunze","CHI","NO",TRUE,54.3333333333333,65.6,60.02,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yqjdhpsno75du0n72u4w","#0B162A","#E64100","https://a.espncdn.com/i/teamlogos/nfl/500/chi.png","15","WR",2
"00-0030506","T.Kelce","KC","LV",TRUE,62.3333333333333,53.5,59.98,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ebc5j60djpinc9elvlc5","#E31837","#FFB612","https://a.espncdn.com/i/teamlogos/nfl/500/kc.png","87","TE",13
"00-0039065","S.LaPorta","DET","TB",TRUE,62,54,59.98,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qfcy3taaoage00rrl0cc","#0076B6","#B0B7BC","https://a.espncdn.com/i/teamlogos/nfl/500/det.png","87","TE",3
"00-0037545","R.Shaheed","NO","CHI",FALSE,63,52.6666666666667,58.87,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ezsjaj0orlzpuranocyf","#D3BC8D","#000000","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","22","WR",4
"00-0037664","A.Pierce","IND","LAC",FALSE,61,54.75,58.5,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zeghrjc8rir3r3zi6det","#002C5F","#a5acaf","https://a.espncdn.com/i/teamlogos/nfl/500/ind.png","14","WR",4
"00-0037239","C.Olave","NO","CHI",FALSE,59,57,58.2,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vrrmyvpvujynckag9jop","#D3BC8D","#000000","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","12","WR",4
"00-0040124","T.McMillan","CAR","NYJ",FALSE,54.6666666666667,63.3333333333333,58.13,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hokqp6gl5xujtlqwecg8","#0085CA","#000000","https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png","4","WR",0
"00-0035719","D.Samuel","WAS","DAL",FALSE,61,52.5,57.6,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ntgyhqg6hq7fanhhsqiw","#5A1414","#FFB612","https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png","1","WR",7
"00-0035700","J.Jacobs","GB","ARI",FALSE,57.3333333333333,57.3333333333333,57.33,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/drtobqw2mk7yw3edjgwo","#203731","#FFB612","https://a.espncdn.com/i/teamlogos/nfl/500/gb.png","8","RB",7
"00-0037744","T.McBride","ARI","GB",TRUE,55,57.8333333333333,57.26,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vd7av3vdfs6q7ncjogac","#97233F","#000000","https://a.espncdn.com/i/teamlogos/nfl/500/ari.png","85","TE",4
"00-0039361","B.Irving","TB","DET",FALSE,61.6666666666667,48.25,56.3,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmgpumoxwhvrrkcjuuuw","#A71930","#322F2B","https://a.espncdn.com/i/teamlogos/nfl/500/tb.png","7","RB",2
"00-0039410","R.Flournoy","DAL","WAS",TRUE,55,55,56.1,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tqwq3cgpqu7j9hzoyicx","#002244","#B0B7BC","https://a.espncdn.com/i/teamlogos/nfl/500/dal.png","19","WR",2
"00-0034351","D.Goedert","PHI","MIN",FALSE,55.3333333333333,52.5,54.2,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a6ljhwvkehvyiufdx3d1","#004C54","#A5ACAF","https://a.espncdn.com/i/teamlogos/nfl/500/phi.png","88","TE",8
"00-0038608","K.Boutte","NE","TEN",FALSE,51.3333333333333,57,53.6,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mg4icjqhwhnc5uobmau5","#002244","#C60C30","https://a.espncdn.com/i/teamlogos/nfl/500/ne.png","9","WR",3
"00-0037240","J.Williams","DET","TB",TRUE,49.6666666666667,56,53.24,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gpjarmglg1jhwq5wr1uu","#0076B6","#B0B7BC","https://a.espncdn.com/i/teamlogos/nfl/500/det.png","1","WR",4
"00-0039915","L.McConkey","LAC","IND",TRUE,50,52.1666666666667,51.88,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qsvdiebsa34jtkcrjpju","#007BC7","#ffc20e","https://a.espncdn.com/i/teamlogos/nfl/500/lac.png","15","WR",2
"00-0033090","H.Henry","NE","TEN",FALSE,54.3333333333333,47.6,51.64,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l0fsrutz9fwbohx10lcf","#002244","#C60C30","https://a.espncdn.com/i/teamlogos/nfl/500/ne.png","85","TE",10
"00-0040736","M.Taylor","NYJ","CAR",TRUE,50,50,51,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bk7wjtjt7dpc5qsuil4z","#003F2D","#000000","https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png","85","TE",0
"00-0039793","A.Barner","SEA","HOU",TRUE,52,45.5,50.39,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ul77k5rqbqzd5zzqsaea","#002244","#69be28","https://a.espncdn.com/i/teamlogos/nfl/500/sea.png","88","TE",2
"00-0035659","T.McLaurin","WAS","DAL",FALSE,49.6666666666667,49.6666666666667,49.67,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wokz1etv1wj1vhbmvxgs","#5A1414","#FFB612","https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png","17","WR",7
"00-0039894","X.Worthy","KC","LV",TRUE,48.3333333333333,48.3333333333333,49.3,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ue6fp8xwnyo7ftvabbb8","#E31837","#FFB612","https://a.espncdn.com/i/teamlogos/nfl/500/kc.png","1","WR",2
"00-0037816","R.Doubs","GB","ARI",FALSE,47,52.25,49.1,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ov2llp1bfetznmngqybi","#203731","#FFB612","https://a.espncdn.com/i/teamlogos/nfl/500/gb.png","87","WR",4
"00-0038117","W.Robinson","NYG","DEN",FALSE,42.6666666666667,58.5,49,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yzcvyhmilvxedfjfjglc","#0B2265","#A71930","https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png","17","WR",4
"00-0037801","K.Turpin","DAL","WAS",TRUE,47,47,47.94,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cgjwzierootp8gjem5oe","#002244","#B0B7BC","https://a.espncdn.com/i/teamlogos/nfl/500/dal.png","9","WR",4
"00-0035676","A.Brown","PHI","MIN",FALSE,43.3333333333333,53.2,47.28,0,FALSE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a014sgzctarbvhwb35lw","#004C54","#A5ACAF","https://a.espncdn.com/i/teamlogos/nfl/500/phi.png","11","WR",7
"00-0035662","M.Brown","KC","LV",TRUE,43.6666666666667,50.3333333333333,47.26,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ixuddegcphzmvjn4jq6r","#E31837","#FFB612","https://a.espncdn.com/i/teamlogos/nfl/500/kc.png","5","WR",7
"00-0037112","J.Tonges","SF","ATL",TRUE,52.3333333333333,37.3333333333333,47.26,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uztcdowl4wig2uhy1qxh","#AA0000","#B3995D","https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","88","TE",3
"00-0039338","B.Bowers","LV","KC",FALSE,40.6666666666667,56.25,46.9,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uzp2ffi0lomamxofsrhy","#000000","#A5ACAF","https://a.espncdn.com/i/teamlogos/nfl/500/lv.png","89","TE",2
"00-0031408","M.Evans","TB","DET",FALSE,46.6666666666667,46.6666666666667,46.67,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yaxorbdsvk1ucfuiyrkj","#A71930","#322F2B","https://a.espncdn.com/i/teamlogos/nfl/500/tb.png","13","WR",12
"00-0030279","K.Allen","LAC","IND",TRUE,40.6666666666667,52.6666666666667,46.38,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ri267r6lzfwarh89hsn6","#007BC7","#ffc20e","https://a.espncdn.com/i/teamlogos/nfl/500/lac.png","13","WR",13
"00-0036875","R.Stevenson","NE","TEN",FALSE,46,46,46,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ed09migntlyy8ntgvcu1","#002244","#C60C30","https://a.espncdn.com/i/teamlogos/nfl/500/ne.png","38","RB",5
"00-0038041","J.Ferguson","DAL","WAS",TRUE,40.6666666666667,50.8333333333333,45.63,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ebdz1yf8ky2mscdvyv1v","#002244","#B0B7BC","https://a.espncdn.com/i/teamlogos/nfl/500/dal.png","87","TE",4
"00-0040189","O.Gadsden","LAC","IND",TRUE,43.3333333333333,43.3333333333333,44.2,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r8b4oghjwhw8x9nv1wbs","#007BC7","#ffc20e","https://a.espncdn.com/i/teamlogos/nfl/500/lac.png","86","TE",0
"00-0038935","B.Strange","JAX","LA",TRUE,41,45.5,43.66,0,FALSE,NA,"#006778","#000000","https://a.espncdn.com/i/teamlogos/nfl/500/jax.png",NA,NA,NA
"00-0033908","C.Kupp","SEA","HOU",TRUE,41.6666666666667,43.5,43.25,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lpaxi9rsedlg9sdr5quw","#002244","#69be28","https://a.espncdn.com/i/teamlogos/nfl/500/sea.png","10","WR",9
"00-0036970","K.Pitts","ATL","SF",FALSE,42.3333333333333,44.6,43.24,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tbec213me3pszzszecqo","#A71930","#000000","https://a.espncdn.com/i/teamlogos/nfl/500/atl.png","8","TE",5
"00-0034960","J.Meyers","LV","KC",FALSE,33.6666666666667,54.8333333333333,42.13,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lvtrni5hwbcslky9t1rz","#000000","#A5ACAF","https://a.espncdn.com/i/teamlogos/nfl/500/lv.png","16","WR",7
"00-0037837","C.Austin","PIT","CIN",FALSE,42,42,42,0,FALSE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qlt6ztqcbu0uzad6aavt","#000000","#FFB612","https://a.espncdn.com/i/teamlogos/nfl/500/pit.png","19","WR",4
"00-0038129","C.Otton","TB","DET",FALSE,47,33.2,41.48,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dlgxvfpnufpnxkvu1ynb","#A71930","#322F2B","https://a.espncdn.com/i/teamlogos/nfl/500/tb.png","88","TE",4
"00-0040666","O.Hampton","LAC","IND",TRUE,40.6666666666667,40.6666666666667,41.48,0,FALSE,NA,"#007BC7","#ffc20e","https://a.espncdn.com/i/teamlogos/nfl/500/lac.png",NA,NA,NA
"00-0040663","H.Fannin","CLE","MIA",TRUE,39.3333333333333,42.3333333333333,41.34,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fxublmpnxx9uggsddwik","#FF3C00","#311D00","https://a.espncdn.com/i/teamlogos/nfl/500/cle.png","44","TE",0
"00-0034383","D.Schultz","HOU","SEA",FALSE,43,37.2,40.68,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xbl9mhuamzv5udb4hyzj","#03202F","#A71930","https://a.espncdn.com/i/teamlogos/nfl/500/hou.png","86","TE",8
"00-0036410","T.Higgins","CIN","PIT",TRUE,38.6666666666667,41,40.39,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/flr9f8oqigbyroeaubxb","#FB4F14","#000000","https://a.espncdn.com/i/teamlogos/nfl/500/cin.png","5","WR",6
"00-0040715","C.Skattebo","NYG","DEN",FALSE,40,40,40,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vnftthkbvw7ucsqtqjpq","#0B2265","#A71930","https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png","44","RB",0
"00-0036275","D.Swift","CHI","NO",TRUE,44.6666666666667,30.4,39.74,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/owpmwzoilitcodc6cmxo","#0B162A","#E64100","https://a.espncdn.com/i/teamlogos/nfl/500/chi.png","4","RB",6
"00-0036252","M.Pittman","IND","LAC",FALSE,33.3333333333333,48.8333333333333,39.53,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z78xpye9hing1e7wke8b","#002C5F","#a5acaf","https://a.espncdn.com/i/teamlogos/nfl/500/ind.png","11","WR",6
"00-0039868","T.Franklin","DEN","NYG",TRUE,36.3333333333333,41.6666666666667,39.24,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/belpdlyoda8cmzbvjkqh","#002244","#FB4F14","https://a.espncdn.com/i/teamlogos/nfl/500/den.png","11","WR",2
"00-0040718","T.Hunter","JAX","LA",TRUE,40.3333333333333,35.2,39.05,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/apfzii6u8pwj9ntvyfkk","#006778","#000000","https://a.espncdn.com/i/teamlogos/nfl/500/jax.png","12","WR",0
"00-0031610","D.Waller","MIA","CLE",FALSE,39,39,39,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/loyehiyzcu2lexjk7plq","#008E97","#F58220","https://a.espncdn.com/i/teamlogos/nfl/500/mia.png","83","TE",8
"00-0038997","J.Downs","IND","LAC",FALSE,40,36.1666666666667,38.47,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gqozitn9vxnp8acz6wwg","#002C5F","#a5acaf","https://a.espncdn.com/i/teamlogos/nfl/500/ind.png","1","WR",3
"00-0036259","J.Jennings","SF","ATL",TRUE,40,34,38.35,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cdx9mq3iglzog9mkqvdr","#AA0000","#B3995D","https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","15","WR",5
"00-0035229","T.Hockenson","MIN","PHI",TRUE,42,30.6,38.19,0,FALSE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rs8o65x0u0n9xzde0fd6","#4F2683","#FFC62F","https://a.espncdn.com/i/teamlogos/nfl/500/min.png","87","TE",7
